row_id,source_dataset,source_row_id,geometry_family,data_type,fluid,pressure_kPa,mass_flux_kg_m2s,quality,subcooling_K,subcooling_kJkg,diameter_mm,heated_length_mm,CHF_kW_m2,reference_id,author,source_citation,inlet_temperature_C,assumptions,D_e_mm,wallpower,wallmesh,chf_location,shape,continuous,coil_no,appendix,rho_l_over_rho_g,fin_shape,fin_array,fin_width_um,fin_height_um,fin_spacing_um,coverage,porosity,mbl_lateral_um,mbl_total_um,roughness_factor,surface_material,heater_width_mm,orientation,angle_deg,tsat_minus_tpool_K,surface_tension_N_m,rho_l_kg_m3,cp_l_J_kgK,kl_W_mK,mu_l_Pa_s,alpha_m2_s,ja,r_bubble_m
nrc_groeneveld_24579pt__17098,nrc_groeneveld_24579pt,17099,tube,raw_experimental,water,9800.0,1601.0,0.355,,296.0,8.0,1570.0,1568.0,39,,,253.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17099,nrc_groeneveld_24579pt,17100,tube,raw_experimental,water,9800.0,1595.0,0.365,,246.0,8.0,1570.0,1490.0,39,,,263.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17100,nrc_groeneveld_24579pt,17101,tube,raw_experimental,water,9800.0,1595.0,0.383,,196.0,8.0,1570.0,1437.0,39,,,273.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17101,nrc_groeneveld_24579pt,17102,tube,raw_experimental,water,9800.0,1601.0,0.424,,117.0,8.0,1570.0,1391.0,39,,,288.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17102,nrc_groeneveld_24579pt,17103,tube,raw_experimental,water,9800.0,1595.0,0.392,,62.0,8.0,1570.0,1186.0,39,,,298.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17103,nrc_groeneveld_24579pt,17104,tube,raw_experimental,water,9800.0,1601.0,0.191,,1158.0,8.0,1570.0,2868.0,39,,,55.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17104,nrc_groeneveld_24579pt,17105,tube,raw_experimental,water,9800.0,1601.0,0.184,,1120.0,8.0,1570.0,2772.0,39,,,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17105,nrc_groeneveld_24579pt,17106,tube,raw_experimental,water,9800.0,1601.0,0.195,,1082.0,8.0,1570.0,2727.0,39,,,73.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17106,nrc_groeneveld_24579pt,17107,tube,raw_experimental,water,9800.0,1601.0,0.196,,1040.0,8.0,1570.0,2643.0,39,,,83.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17107,nrc_groeneveld_24579pt,17108,tube,raw_experimental,water,9800.0,1601.0,0.2,,1003.0,8.0,1570.0,2577.0,39,,,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17108,nrc_groeneveld_24579pt,17109,tube,raw_experimental,water,9800.0,1601.0,0.204,,969.0,8.0,1570.0,2519.0,39,,,100.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17109,nrc_groeneveld_24579pt,17110,tube,raw_experimental,water,9800.0,1601.0,0.207,,923.0,8.0,1570.0,2433.0,39,,,111.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17110,nrc_groeneveld_24579pt,17111,tube,raw_experimental,water,9800.0,1573.0,0.229,,889.0,8.0,1570.0,2383.0,39,,,119.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17111,nrc_groeneveld_24579pt,17112,tube,raw_experimental,water,9800.0,1579.0,0.23,,838.0,8.0,1570.0,2289.0,39,,,132.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17112,nrc_groeneveld_24579pt,17113,tube,raw_experimental,water,9800.0,1590.0,0.243,,787.0,8.0,1570.0,2238.0,39,,,144.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17113,nrc_groeneveld_24579pt,17114,tube,raw_experimental,water,9800.0,1590.0,0.254,,735.0,8.0,1570.0,2163.0,39,,,156.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17114,nrc_groeneveld_24579pt,17115,tube,raw_experimental,water,9800.0,1579.0,0.275,,682.0,8.0,1570.0,2099.0,39,,,168.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17115,nrc_groeneveld_24579pt,17116,tube,raw_experimental,water,9800.0,1590.0,0.284,,638.0,8.0,1570.0,2051.0,39,,,178.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17116,nrc_groeneveld_24579pt,17117,tube,raw_experimental,water,9800.0,1590.0,0.321,,935.0,8.0,2440.0,1766.0,39,,,109.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17117,nrc_groeneveld_24579pt,17118,tube,raw_experimental,water,9800.0,1590.0,0.326,,889.0,8.0,2440.0,1714.0,39,,,119.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17118,nrc_groeneveld_24579pt,17119,tube,raw_experimental,water,9800.0,1590.0,0.333,,855.0,8.0,2440.0,1682.0,39,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17119,nrc_groeneveld_24579pt,17120,tube,raw_experimental,water,9800.0,1584.0,0.345,,812.0,8.0,2440.0,1641.0,39,,,138.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17120,nrc_groeneveld_24579pt,17121,tube,raw_experimental,water,9800.0,1590.0,0.353,,765.0,8.0,2440.0,1600.0,39,,,149.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17121,nrc_groeneveld_24579pt,17122,tube,raw_experimental,water,9800.0,1590.0,0.357,,722.0,8.0,2440.0,1552.0,39,,,159.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17122,nrc_groeneveld_24579pt,17123,tube,raw_experimental,water,9800.0,1601.0,0.368,,682.0,8.0,2440.0,1531.0,39,,,168.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17123,nrc_groeneveld_24579pt,17124,tube,raw_experimental,water,9800.0,1595.0,0.366,,638.0,8.0,2440.0,1464.0,39,,,178.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17124,nrc_groeneveld_24579pt,17125,tube,raw_experimental,water,9800.0,1584.0,0.378,,589.0,8.0,2440.0,1412.0,39,,,189.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17125,nrc_groeneveld_24579pt,17126,tube,raw_experimental,water,9800.0,1590.0,0.381,,544.0,8.0,2440.0,1365.0,39,,,199.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17126,nrc_groeneveld_24579pt,17127,tube,raw_experimental,water,9800.0,1579.0,0.398,,503.0,8.0,2440.0,1332.0,39,,,209.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17127,nrc_groeneveld_24579pt,17128,tube,raw_experimental,water,9800.0,1590.0,0.393,,462.0,8.0,2440.0,1280.0,39,,,218.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17128,nrc_groeneveld_24579pt,17129,tube,raw_experimental,water,9800.0,1579.0,0.396,,411.0,8.0,2440.0,1210.0,39,,,229.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17129,nrc_groeneveld_24579pt,17130,tube,raw_experimental,water,9800.0,1573.0,0.408,,363.0,8.0,2440.0,1167.0,39,,,239.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17130,nrc_groeneveld_24579pt,17131,tube,raw_experimental,water,9800.0,1584.0,0.403,,315.0,8.0,2440.0,1105.0,39,,,249.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17131,nrc_groeneveld_24579pt,17132,tube,raw_experimental,water,9800.0,1584.0,0.402,,266.0,8.0,2440.0,1040.0,39,,,259.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17132,nrc_groeneveld_24579pt,17133,tube,raw_experimental,water,9800.0,1573.0,0.401,,211.0,8.0,2440.0,960.0,39,,,270.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17133,nrc_groeneveld_24579pt,17134,tube,raw_experimental,water,9800.0,1579.0,0.41,,165.0,8.0,2440.0,920.0,39,,,279.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17134,nrc_groeneveld_24579pt,17135,tube,raw_experimental,water,9800.0,1590.0,0.422,,106.0,8.0,2440.0,871.0,39,,,290.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17135,nrc_groeneveld_24579pt,17136,tube,raw_experimental,water,9800.0,1584.0,0.413,,57.0,8.0,2440.0,786.0,39,,,299.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17136,nrc_groeneveld_24579pt,17137,tube,raw_experimental,water,9800.0,2217.0,-0.066,,906.0,8.0,780.0,4638.0,39,,,115.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17137,nrc_groeneveld_24579pt,17138,tube,raw_experimental,water,9800.0,2228.0,-0.048,,851.0,8.0,780.0,4481.0,39,,,128.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17138,nrc_groeneveld_24579pt,17139,tube,raw_experimental,water,9800.0,2222.0,-0.038,,812.0,8.0,780.0,4325.0,39,,,138.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17139,nrc_groeneveld_24579pt,17140,tube,raw_experimental,water,9800.0,2211.0,-0.051,,787.0,8.0,780.0,4062.0,39,,,144.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17140,nrc_groeneveld_24579pt,17141,tube,raw_experimental,water,9800.0,2217.0,-0.019,,765.0,8.0,780.0,4189.0,39,,,149.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17141,nrc_groeneveld_24579pt,17142,tube,raw_experimental,water,9800.0,2211.0,-0.007,,726.0,8.0,780.0,4052.0,39,,,158.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17142,nrc_groeneveld_24579pt,17143,tube,raw_experimental,water,9800.0,2217.0,-0.003,,678.0,8.0,780.0,3815.0,39,,,169.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17143,nrc_groeneveld_24579pt,17144,tube,raw_experimental,water,9800.0,2217.0,0.015,,629.0,8.0,780.0,3679.0,39,,,180.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17144,nrc_groeneveld_24579pt,17145,tube,raw_experimental,water,9800.0,2217.0,0.026,,585.0,8.0,780.0,3512.0,39,,,190.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17145,nrc_groeneveld_24579pt,17146,tube,raw_experimental,water,9800.0,2217.0,0.049,,508.0,8.0,780.0,3255.0,39,,,207.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17146,nrc_groeneveld_24579pt,17147,tube,raw_experimental,water,9800.0,2217.0,0.058,,457.0,8.0,780.0,3038.0,39,,,219.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17147,nrc_groeneveld_24579pt,17148,tube,raw_experimental,water,9800.0,2222.0,0.113,,335.0,8.0,780.0,2771.0,39,,,245.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17148,nrc_groeneveld_24579pt,17149,tube,raw_experimental,water,9800.0,2223.0,0.122,,885.0,8.0,1570.0,2935.0,39,,,120.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17149,nrc_groeneveld_24579pt,17150,tube,raw_experimental,water,9800.0,2223.0,0.115,,855.0,8.0,1570.0,2825.0,39,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17150,nrc_groeneveld_24579pt,17151,tube,raw_experimental,water,9800.0,2234.0,0.128,,812.0,8.0,1570.0,2769.0,39,,,138.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17151,nrc_groeneveld_24579pt,17152,tube,raw_experimental,water,9800.0,2239.0,0.129,,769.0,8.0,1570.0,2659.0,39,,,148.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17152,nrc_groeneveld_24579pt,17153,tube,raw_experimental,water,9800.0,2239.0,0.141,,726.0,8.0,1570.0,2582.0,39,,,158.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17153,nrc_groeneveld_24579pt,17154,tube,raw_experimental,water,9800.0,2234.0,0.151,,673.0,8.0,1570.0,2467.0,39,,,170.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17154,nrc_groeneveld_24579pt,17155,tube,raw_experimental,water,9800.0,2223.0,0.164,,629.0,8.0,1570.0,2380.0,39,,,180.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17155,nrc_groeneveld_24579pt,17156,tube,raw_experimental,water,9800.0,2234.0,0.161,,594.0,8.0,1570.0,2278.0,39,,,188.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17156,nrc_groeneveld_24579pt,17157,tube,raw_experimental,water,9800.0,2234.0,0.176,,549.0,8.0,1570.0,2209.0,39,,,198.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17157,nrc_groeneveld_24579pt,17158,tube,raw_experimental,water,9800.0,2234.0,0.188,,512.0,8.0,1570.0,2155.0,39,,,207.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17158,nrc_groeneveld_24579pt,17159,tube,raw_experimental,water,9800.0,2234.0,0.197,,457.0,8.0,1570.0,2032.0,39,,,219.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17159,nrc_groeneveld_24579pt,17160,tube,raw_experimental,water,9800.0,2223.0,0.224,,411.0,8.0,1570.0,1997.0,39,,,229.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17160,nrc_groeneveld_24579pt,17161,tube,raw_experimental,water,9800.0,2223.0,0.231,,368.0,8.0,1570.0,1905.0,39,,,238.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17161,nrc_groeneveld_24579pt,17162,tube,raw_experimental,water,9800.0,2234.0,0.243,,306.0,8.0,1570.0,1784.0,39,,,251.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17162,nrc_groeneveld_24579pt,17163,tube,raw_experimental,water,9800.0,2239.0,0.246,,266.0,8.0,1570.0,1690.0,39,,,259.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17163,nrc_groeneveld_24579pt,17164,tube,raw_experimental,water,9800.0,2228.0,0.272,,211.0,8.0,1570.0,1623.0,39,,,270.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17164,nrc_groeneveld_24579pt,17165,tube,raw_experimental,water,9800.0,2228.0,0.292,,149.0,8.0,1570.0,1524.0,39,,,282.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17165,nrc_groeneveld_24579pt,17166,tube,raw_experimental,water,9800.0,2223.0,0.32,,79.0,8.0,1570.0,1424.0,39,,,295.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17166,nrc_groeneveld_24579pt,17167,tube,raw_experimental,water,9800.0,2195.0,0.1,,910.0,8.0,1570.0,2901.0,39,,,114.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17167,nrc_groeneveld_24579pt,17168,tube,raw_experimental,water,9800.0,2190.0,0.107,,876.0,8.0,1570.0,2825.0,39,,,123.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17168,nrc_groeneveld_24579pt,17169,tube,raw_experimental,water,9800.0,2195.0,0.112,,834.0,8.0,1570.0,2732.0,39,,,132.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17169,nrc_groeneveld_24579pt,17170,tube,raw_experimental,water,9800.0,2190.0,0.123,,795.0,8.0,1570.0,2658.0,39,,,142.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17170,nrc_groeneveld_24579pt,17171,tube,raw_experimental,water,9800.0,2190.0,0.134,,748.0,8.0,1570.0,2567.0,39,,,153.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17171,nrc_groeneveld_24579pt,17172,tube,raw_experimental,water,9800.0,2190.0,0.139,,700.0,8.0,1570.0,2453.0,39,,,164.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17172,nrc_groeneveld_24579pt,17173,tube,raw_experimental,water,9800.0,2190.0,0.139,,704.0,8.0,1570.0,2466.0,39,,,163.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17173,nrc_groeneveld_24579pt,17174,tube,raw_experimental,water,9800.0,2206.0,0.144,,660.0,8.0,1570.0,2383.0,39,,,173.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17174,nrc_groeneveld_24579pt,17175,tube,raw_experimental,water,9800.0,2190.0,0.155,,611.0,8.0,1570.0,2271.0,39,,,184.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17175,nrc_groeneveld_24579pt,17176,tube,raw_experimental,water,9800.0,2195.0,0.163,,571.0,8.0,1570.0,2195.0,39,,,193.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17176,nrc_groeneveld_24579pt,17177,tube,raw_experimental,water,9800.0,2195.0,0.188,,526.0,8.0,1570.0,2163.0,39,,,203.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17177,nrc_groeneveld_24579pt,17178,tube,raw_experimental,water,9800.0,2201.0,0.194,,480.0,8.0,1570.0,2066.0,39,,,214.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17178,nrc_groeneveld_24579pt,17179,tube,raw_experimental,water,9800.0,2201.0,0.204,,434.0,8.0,1570.0,1973.0,39,,,224.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17179,nrc_groeneveld_24579pt,17180,tube,raw_experimental,water,9800.0,2201.0,0.218,,382.0,8.0,1570.0,1884.0,39,,,235.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17180,nrc_groeneveld_24579pt,17181,tube,raw_experimental,water,9800.0,2190.0,0.241,,325.0,8.0,1570.0,1801.0,39,,,247.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17181,nrc_groeneveld_24579pt,17182,tube,raw_experimental,water,9800.0,2190.0,0.248,,281.0,8.0,1570.0,1705.0,39,,,256.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17182,nrc_groeneveld_24579pt,17183,tube,raw_experimental,water,9800.0,2201.0,0.263,,231.0,8.0,1570.0,1631.0,39,,,266.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17183,nrc_groeneveld_24579pt,17184,tube,raw_experimental,water,9800.0,2201.0,0.283,,170.0,8.0,1570.0,1535.0,39,,,278.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17184,nrc_groeneveld_24579pt,17185,tube,raw_experimental,water,9800.0,2201.0,0.299,,112.0,8.0,1570.0,1429.0,39,,,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17185,nrc_groeneveld_24579pt,17186,tube,raw_experimental,water,9800.0,2201.0,0.307,,57.0,8.0,1570.0,1303.0,39,,,299.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17186,nrc_groeneveld_24579pt,17187,tube,raw_experimental,water,9800.0,2195.0,0.233,,620.0,8.0,2440.0,1665.0,39,,,182.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17187,nrc_groeneveld_24579pt,17188,tube,raw_experimental,water,9800.0,2190.0,0.245,,594.0,8.0,2440.0,1643.0,39,,,188.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17188,nrc_groeneveld_24579pt,17189,tube,raw_experimental,water,9800.0,2190.0,0.249,,549.0,8.0,2440.0,1573.0,39,,,198.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17189,nrc_groeneveld_24579pt,17190,tube,raw_experimental,water,9800.0,2190.0,0.273,,503.0,8.0,2440.0,1548.0,39,,,209.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17190,nrc_groeneveld_24579pt,17191,tube,raw_experimental,water,9800.0,2190.0,0.283,,457.0,8.0,2440.0,1492.0,39,,,219.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17191,nrc_groeneveld_24579pt,17192,tube,raw_experimental,water,9800.0,2190.0,0.292,,406.0,8.0,2440.0,1422.0,39,,,230.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17192,nrc_groeneveld_24579pt,17193,tube,raw_experimental,water,9800.0,2179.0,0.309,,354.0,8.0,2440.0,1365.0,39,,,241.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17193,nrc_groeneveld_24579pt,17194,tube,raw_experimental,water,9800.0,2201.0,0.314,,310.0,8.0,2440.0,1305.0,39,,,250.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17194,nrc_groeneveld_24579pt,17195,tube,raw_experimental,water,9800.0,2190.0,0.324,,261.0,8.0,2440.0,1236.0,39,,,260.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17195,nrc_groeneveld_24579pt,17196,tube,raw_experimental,water,9800.0,2190.0,0.325,,211.0,8.0,2440.0,1160.0,39,,,270.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17196,nrc_groeneveld_24579pt,17197,tube,raw_experimental,water,9800.0,2179.0,0.332,,154.0,8.0,2440.0,1071.0,39,,,281.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17197,nrc_groeneveld_24579pt,17198,tube,raw_experimental,water,9800.0,2190.0,0.332,,154.0,8.0,2440.0,1071.0,39,,,281.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17198,nrc_groeneveld_24579pt,17199,tube,raw_experimental,water,9810.0,2004.0,0.306,,1083.0,8.0,3490.0,1661.0,39,,,73.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17199,nrc_groeneveld_24579pt,17200,tube,raw_experimental,water,9810.0,2004.0,0.296,,1016.0,8.0,3490.0,1572.0,39,,,89.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17200,nrc_groeneveld_24579pt,17201,tube,raw_experimental,water,9810.0,2004.0,0.303,,957.0,8.0,3490.0,1516.0,39,,,103.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17201,nrc_groeneveld_24579pt,17202,tube,raw_experimental,water,9810.0,2004.0,0.322,,872.0,8.0,3490.0,1449.0,39,,,124.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17202,nrc_groeneveld_24579pt,17203,tube,raw_experimental,water,9810.0,2004.0,0.336,,804.0,8.0,3490.0,1395.0,39,,,140.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17203,nrc_groeneveld_24579pt,17204,tube,raw_experimental,water,9810.0,2004.0,0.36,,713.0,8.0,3490.0,1329.0,39,,,161.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17204,nrc_groeneveld_24579pt,17205,tube,raw_experimental,water,9810.0,2004.0,0.376,,625.0,8.0,3490.0,1256.0,39,,,181.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17205,nrc_groeneveld_24579pt,17206,tube,raw_experimental,water,9810.0,2004.0,0.382,,540.0,8.0,3490.0,1170.0,39,,,200.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17206,nrc_groeneveld_24579pt,17207,tube,raw_experimental,water,9810.0,2004.0,0.398,,439.0,8.0,3490.0,1083.0,39,,,223.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17207,nrc_groeneveld_24579pt,17208,tube,raw_experimental,water,9810.0,2004.0,0.414,,340.0,8.0,3490.0,998.0,39,,,244.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__17208,nrc_groeneveld_24579pt,17209,tube,raw_experimental,water,9810.0,2004.0,0.424,,247.0,8.0,3490.0,909.0,39,,,263.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
